hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label
2022-06-16 12:00:00,1111.11,1153.0,1082.0,1107.61,455780.5626,508060216.92,437143,283202,1192405.1971,172,751062.16672,977,292522.02933,56.52833779666667,27819.14654,148,145,239,1
2022-06-16 18:00:00,1107.62,1119.5,1051.55,1068.5,298362.572,325335869.04,304937,272932,913386.61388,113,553472.67113,805,219504.08383,49.20310505333333,21288.84235,111,118,175,0
2022-06-17 00:00:00,1068.5,1117.1,1051.11,1100.23,367058.7317,398516688.09000003,343651,282108,756042.3838,121,472179.31882,570,162825.18493,38.568094851666665,18690.19383,106,89,138,0
2022-06-17 06:00:00,1100.23,1118.0,1086.64,1092.61,353622.0757,389186747.56,296802,279984,909098.5716,142,599064.35585,634,198270.6943,30.994163476666667,30843.46486,114,111,158,0
2022-06-17 12:00:00,1092.61,1101.49,1064.14,1080.0,353079.3008,381866791.86,330375,290597,1181494.4217,168,818698.99498,800,240934.98473,70.74750317166666,35103.67819,131,121,177,0
2022-06-17 18:00:00,1080.0,1099.98,1073.51,1086.94,146917.8409,159520887.18,148169,257890,634380.76731,85,409688.65494,450,121178.65603,38.750480875,177778.6372,90,90,87,0
2022-06-18 00:00:00,1086.93,1097.58,1071.57,1078.21,161611.8146,174694882.6,140428,252994,555902.81193,98,308087.35455,567,150221.88616,28.719729033333333,42776.72988,133,109,118,1
2022-06-18 06:00:00,1078.21,1079.73,975.21,1005.06,809655.8431,815015052.3,664979,256451,1114750.27049,173,629821.6709799999,1052,297797.11164,55.93868859333333,78617.42912,176,175,309,0
2022-06-18 12:00:00,1005.06,1008.87,954.99,962.56,339120.9252,334867336.45,303249,271590,626086.21181,100,273555.76056,719,204960.46501,35.05138481666666,42114.19473,124,104,178,1
2022-06-18 18:00:00,962.56,1015.0,881.56,995.13,998594.9358,938822125.4,802604,277301,1628184.2285,286,1033504.35008,1344,360626.09388,101.63791437666667,164446.1386,224,212,421,1
2022-06-19 00:00:00,995.12,1009.54,936.15,946.4,465734.4206,451551299.93,375170,250228,744773.66836,139,381658.37123,777,238246.14728,27.145297805,22087.18143,154,89,219,0
2022-06-19 06:00:00,946.41,1078.4,938.77,1055.12,606777.824,613562431.02,505322,259405,628848.73307,88,320222.053473,670,194080.88951,25.17857708,25718.70651,123,118,152,0
2022-06-19 12:00:00,1055.12,1077.13,1018.64,1047.66,418228.0402,438066483.5,397433,253881,513991.03647,96,274325.64040000003,445,131544.96816,35.78558016,37145.0,74,69,147,0
2022-06-19 18:00:00,1047.66,1158.62,1045.67,1128.53,527859.1651,589670103.41,518229,255160,623005.53206,75,325281.90215,659,168488.73852,43.51176743833333,48323.27584,113,93,140,1
2022-06-20 00:00:00,1128.53,1132.75,1053.0,1081.25,425583.62069999997,460123382.90999997,361756,264168,984793.46288,98,618602.7952,815,221168.3287,24.35211397,13188.03365,153,125,162,0
2022-06-20 06:00:00,1081.24,1170.0,1065.32,1153.05,531315.4002,594523433.45,465817,253606,523826.54947,68,245095.06524,626,173906.29877999998,26.065461231666664,27476.94907,101,102,132,1
2022-06-20 12:00:00,1153.04,1154.26,1094.15,1097.04,472688.6983,531766627.25,428925,263584,680264.35798,105,376865.3101,681,187303.69442999997,43.61813028833333,28649.69357,98,100,178,0
2022-06-20 18:00:00,1097.21,1138.69,1083.1,1128.24,292185.194,323607419.13,328557,261390,557860.05668,121,320302.64373,490,135300.67531,31.56413984166667,15393.04993,88,79,123,0
2022-06-21 00:00:00,1128.24,1158.52,1109.23,1150.53,327554.907,369945290.23,324795,262111,455718.68094,80,217676.56126,457,116882.77865,28.625092296666665,19943.69357,77,71,152,0
2022-06-21 06:00:00,1150.53,1177.77,1137.14,1141.39,388000.1881,449094453.72,378844,253043,527841.94593,67,240612.57563,555,153888.74307,28.852175888333335,46285.71429,105,83,121,0
2022-06-21 12:00:00,1141.39,1194.0,1135.24,1151.86,367179.4374,428841253.55,367767,247276,712937.07454,103,396596.94829000003,666,199703.12234,61.70857835,36949.30581,136,141,183,0
2022-06-21 18:00:00,1151.87,1154.78,1113.49,1125.85,223360.8432,252724192.03,224565,250432,645723.65706,108,408523.19993,440,126903.71906,54.68511719,35244.04875,89,94,130,0
2022-06-22 00:00:00,1125.86,1127.33,1084.94,1093.17,269707.9811,298098573.04,244429,235144,384806.31369,63,180384.68958,386,101266.70439,33.306129989999995,18513.40713,78,74,93,0
2022-06-22 06:00:00,1093.16,1106.01,1066.6,1097.33,310608.9874,336992336.09000003,260918,246380,618532.43512,85,389057.61419,483,133266.35218,27.466623665,16051.55786,84,87,149,0
2022-06-22 12:00:00,1097.33,1125.0,1054.06,1082.23,497042.3968,541227314.4300001,407837,263544,833649.02807,157,532464.3516599999,557,175361.47911000001,54.97602547333333,40968.30651,132,108,139,0
2022-06-22 18:00:00,1082.23,1088.89,1043.65,1050.19,229600.494,244115478.38,219116,243615,385807.48676,66,172304.596027,451,121304.59489000001,41.90266865,55586.47276,80,76,89,0
2022-06-23 00:00:00,1050.19,1097.98,1045.3,1085.59,263939.6656,285081924.6,211203,236104,410599.76083,68,188242.50305,466,138210.77625,37.10862724333333,8685.769417,76,69,126,0
2022-06-23 06:00:00,1085.59,1116.59,1082.69,1106.59,339607.6942,374586310.89,242717,241393,430401.99553,53,227182.42086999997,417,118180.80592,31.53311042333333,27704.10928,72,65,89,0
2022-06-23 12:00:00,1106.59,1131.55,1082.78,1093.65,313321.27390000003,347220233.24,273776,245874,721151.31918,118,450438.49519,584,176930.52406,70.91062974,22336.40605,89,91,116,0
2022-06-23 18:00:00,1093.65,1155.0,1089.31,1144.72,361388.4562,408563570.48,303305,244594,705021.8713199999,77,471152.99925,473,144095.75259,79.01855100833333,18755.59541,123,62,89,0
2022-06-24 00:00:00,1144.71,1168.4,1137.15,1141.8,261800.6978,301853365.46,244332,238108,443503.25752,55,166876.27451999998,589,143145.62157000002,36.949798140000006,11193.37788,206,67,98,0
2022-06-24 06:00:00,1141.79,1205.52,1132.0,1195.91,391570.27119999996,456505665.98,329551,264073,632688.58596,74,343564.04670999997,543,148406.188,30.21808744,59061.31068,85,73,129,0
2022-06-24 12:00:00,1195.9,1226.45,1183.96,1204.12,431430.8786,521018122.27,401980,261909,539025.67736,97,252273.2169,641,179008.064,73.12580770833334,53628.41498,106,99,129,0
2022-06-24 18:00:00,1204.12,1245.43,1201.39,1225.02,252335.63540000003,309736324.53,256286,255382,532400.82253,80,286474.13438,461,136840.46608,47.6690529,11646.8643,83,80,98,0
2022-06-25 00:00:00,1225.02,1229.98,1204.02,1218.87,182796.5687,222835314.45999998,183677,239296,437837.10755,56,267594.90413000004,309,94214.50712,30.656029,9047.619048,49,80,49,0
2022-06-25 06:00:00,1218.88,1242.3,1210.68,1217.16,185912.8114,228086024.58,181795,237018,397968.7277,55,226355.17801099998,323,95622.72048,27.597385470000003,7225.177038,48,47,106,0
2022-06-25 12:00:00,1217.16,1219.6,1180.0,1196.43,258020.0579,308660879.03999996,247705,226829,254324.32402,46,81705.598836,306,93934.2469,45.617581035,54003.93621,59,56,71,0
2022-06-25 18:00:00,1196.42,1256.77,1191.63,1242.36,235257.1797,288934424.16,211695,236147,206454.04828,19,80466.138945,196,53364.810553,53.12499104166667,45959.55248,50,44,60,0
2022-06-26 00:00:00,1242.31,1245.9,1227.43,1240.51,117973.5923,145875572.87,127153,229548,204519.27245,30,77961.951706,193,62046.295182,29.347627951666666,8653.26557,41,44,51,0
2022-06-26 06:00:00,1240.52,1277.0,1233.2,1269.72,232360.709,290585110.18,195017,222073,192407.99137,23,65497.447744,198,58328.032182,29.744563255000003,25043.82419,44,42,36,0
2022-06-26 12:00:00,1269.72,1280.0,1211.86,1222.91,310095.3163,384140201.39,280743,225777,385581.11048000003,63,182204.05959000002,378,118769.93785,57.21797713666666,9797.318636,74,62,116,0
2022-06-26 18:00:00,1222.92,1249.93,1194.6,1197.79,223754.6554,273466841.03,209830,242323,312344.4916,48,127402.05996000001,341,105043.79809,45.799399395,18109.64908,71,54,69,0
2022-06-27 00:00:00,1197.79,1228.1,1195.82,1214.89,205241.9624,249121839.41,175267,231095,288022.26226,28,92571.517589,434,111653.65963,30.915901746666666,6946.428571,83,82,53,0
2022-06-27 06:00:00,1214.88,1238.93,1212.71,1220.01,152160.8683,186812860.01,152770,261158,375957.91205,65,203971.664878,349,87941.310536,28.480284116666667,23663.99766,70,78,105,0
2022-06-27 12:00:00,1220.01,1223.91,1175.0,1186.72,307911.7782,367453249.4,273199,255634,545071.93088,79,274341.91527,542,150351.96328,83.20707396,18665.42995,94,102,151,0
2022-06-27 18:00:00,1186.72,1219.0,1172.49,1192.51,203419.59720000002,244019169.0,192921,246215,977992.05454,88,748943.01309,499,125160.08494,71.97532034833334,16164.15513,100,79,142,0
2022-06-28 00:00:00,1192.51,1199.64,1162.16,1184.91,224323.0664,264939057.94000003,186153,240490,535354.49081,67,316931.76915,506,126574.35312,42.055753790000004,10543.33333,83,84,121,0
2022-06-28 06:00:00,1184.91,1233.82,1184.9,1223.48,259833.174,316058687.08,218269,241642,393281.64139,67,155337.493611,514,146386.25185,31.35309467333333,22728.70304,81,74,148,0
2022-06-28 12:00:00,1223.48,1237.99,1173.01,1178.78,347918.6878,419031237.14,308374,246932,561180.9126800001,76,287684.88282,618,168564.48944,62.60525251666667,15471.45268,91,109,167,0
2022-06-28 18:00:00,1178.78,1179.0,1136.32,1144.05,271990.2929,314953796.15,239788,247513,443413.99262000003,68,216669.635186,545,125869.91738,65.01995275333333,34493.82669,89,90,116,0
2022-06-29 00:00:00,1144.05,1156.8,1126.03,1133.25,220369.71399999998,252511579.89,201199,237876,619583.7279,59,369708.54420999996,628,149482.73245,41.23935048333333,18104.3736,100,83,146,0
2022-06-29 06:00:00,1133.25,1142.44,1102.4,1117.95,328090.6559,369167459.63,282942,238908,577298.08415,87,338887.48214,525,143843.06253,33.63251376833333,28135.54686,103,101,139,0
2022-06-29 12:00:00,1117.94,1123.99,1087.42,1104.99,430060.1396,476327633.49,355770,247346,1782640.5195199999,109,1486884.42231,662,187144.62936000002,62.90594318666666,30116.62248,105,85,152,0
2022-06-29 18:00:00,1104.99,1122.69,1092.73,1100.21,316997.2865,351580069.92,305956,281436,484134.37359,72,251292.28944000002,448,134202.39390999998,105.15533963,33196.74712,73,78,105,0
2022-06-30 00:00:00,1100.21,1106.62,1077.0,1089.24,214455.396,234229238.18,201313,249976,679726.71381,82,458278.98471000005,516,132969.53293,50.16366789833333,17744.797,88,82,122,1
2022-06-30 06:00:00,1089.25,1092.35,1011.87,1018.49,442774.1092,460874125.41999996,362857,233749,736333.47803,159,407767.56027,806,219297.45476,47.144531558333334,41987.19512,120,110,266,0
2022-06-30 12:00:00,1018.48,1046.0,998.0,1034.05,417000.4928,428275769.34,334200,282498,829558.0880499999,131,521363.54466,660,188307.87326,63.24462827666667,28393.1131,96,98,216,0
2022-06-30 18:00:00,1034.06,1082.3,1005.24,1071.01,346440.3676,357621005.96,282388,288210,834058.24075,101,571315.12785,532,145540.38872,63.63055401166667,49439.85842,79,72,149,0
2022-07-01 00:00:00,1071.02,1117.0,1045.41,1056.85,584735.3435,630215738.63,440855,294323,690856.81564,111,350887.92439,822,221984.11108,33.2918963,150000.0,118,118,201,0
2022-07-01 06:00:00,1056.85,1086.44,1033.44,1050.22,373575.0278,396279427.59999996,310014,303504,721762.97263,84,429236.6603,722,178734.42153,21.179825078333334,14396.08582,100,108,212,0
2022-07-01 12:00:00,1050.21,1083.1,1043.0,1074.2,393120.3041,416443746.7,283959,278456,695453.0916800001,119,427557.82515000005,567,158492.56926,46.273863766666665,26084.323,116,111,102,0
2022-07-01 18:00:00,1074.19,1092.0,1054.7,1059.73,210824.4685,226061207.64000002,183451,302337,421884.216,61,197730.19164,364,106283.76709,43.80211717666666,13803.60253,76,72,90,0
2022-07-02 00:00:00,1059.73,1069.49,1033.77,1046.27,200707.40350000001,210830415.11,185444,305765,410913.09057999996,63,209487.369535,471,114174.12087,19.290843215,18392.81212,84,77,131,0
2022-07-02 06:00:00,1046.28,1053.27,1028.29,1043.78,166505.167,173349968.57999998,140037,301941,379112.70602000004,48,215273.541943,353,79701.973526,15.128443845,10097.51433,61,57,138,0
2022-07-02 12:00:00,1043.78,1068.0,1039.76,1063.25,224365.9942,236922849.38,167919,299922,276551.2613,34,120502.224227,366,80289.980098,24.952717853333336,5125.627117,59,58,150,0
2022-07-02 18:00:00,1063.24,1078.88,1060.28,1067.01,123233.51569999999,131710453.96000001,115500,281754,176150.42338,28,42101.906587000005,259,65687.336785,18.342966524999998,21401.55223,56,60,73,0
2022-07-03 00:00:00,1067.01,1088.34,1040.78,1058.64,216393.4766,230308617.74,185036,298013,221794.41406,39,92592.442207,220,58502.344907,13.995458706666668,9091.462757,52,47,43,0
2022-07-03 06:00:00,1058.63,1065.8,1050.0,1061.08,115482.456,122354243.97,113546,301910,182143.67977,18,50726.322298,231,65549.731852,15.317362343333334,24960.4761,40,40,52,0
2022-07-03 12:00:00,1061.08,1063.25,1040.97,1060.3,132476.7484,139433945.96,117729,284194,212875.00024,29,77581.447157,240,62062.065222,28.309778883333333,28455.80815,47,48,72,0
2022-07-03 18:00:00,1060.31,1087.33,1057.47,1074.26,180393.6527,193959735.51,146651,272935,185885.52446000002,18,68361.08890599999,172,47799.201074,28.342586403333332,21380.97411,38,35,39,0
2022-07-04 00:00:00,1074.26,1076.89,1047.42,1054.55,159556.2557,169426813.86,135475,269939,354902.83481000003,61,204920.98709200002,285,77440.23749500001,18.883985945000003,21014.2133,64,58,63,0
2022-07-04 06:00:00,1054.55,1106.14,1045.37,1101.0,241202.6654,258690332.76,174252,295748,698693.50348,70,519192.94796,370,94207.20603,19.069814831666665,14984.64894,72,63,97,0
2022-07-04 12:00:00,1101.0,1135.36,1084.35,1125.87,474616.8042,526557560.38,327955,304428,625643.02439,103,362730.82729,521,154257.74012,40.196653043333335,10323.19533,90,84,105,0
2022-07-04 18:00:00,1125.87,1160.9,1117.54,1151.0,274733.2608,312260246.29,205213,281884,300726.81217,46,113229.903257,329,100332.989816,28.360691000000003,39706.50814,57,52,73,0
2022-07-05 00:00:00,1151.01,1167.99,1142.17,1158.45,245625.15480000002,283253610.90999997,192478,291719,302486.85473,41,125931.043448,321,98889.66252,26.546707838333333,10547.11575,58,50,59,0
2022-07-05 06:00:00,1158.44,1174.9,1107.79,1112.21,310297.6684,354251382.97,265514,308791,364856.12658,51,152358.80972,426,115141.65638,20.195177306666668,11803.17349,69,82,82,0
2022-07-05 12:00:00,1112.21,1113.0,1076.34,1102.68,467408.0163,512637429.3,372742,301936,691902.73065,107,422734.61532,549,167494.87171,45.328852876666666,14314.27306,85,87,117,0
2022-07-05 18:00:00,1102.69,1170.0,1099.44,1132.5,375630.61,428511950.32,299912,280058,479821.57874,65,262336.617692,430,121538.89164999999,41.4549461,42298.31374,93,83,121,0
2022-07-06 00:00:00,1132.51,1155.5,1111.44,1131.86,342459.9342,387892723.08,266294,269928,278321.29672,41,78478.467567,374,114048.72027,37.27025709166667,229451.0,68,64,70,0
2022-07-06 06:00:00,1131.86,1155.7,1120.81,1134.11,230662.84960000002,262621747.5,213755,306861,639912.05545,93,392864.21802000003,447,142203.94386,20.034075395,8926.241462,117,68,67,0
2022-07-06 12:00:00,1134.12,1151.27,1123.0,1141.66,292788.6358,333147053.68,254855,300756,354249.96688,46,128585.55656,439,130400.21995,40.69639333666667,56944.81684,70,63,145,0
2022-07-06 18:00:00,1141.67,1205.0,1134.21,1186.57,345856.6561,404413385.55,305594,283887,610421.3203799999,62,383174.76515,430,120636.21529,39.7966499,18372.74155,82,77,121,0
2022-07-07 00:00:00,1186.57,1189.81,1163.5,1165.08,182028.925,214163224.15,159773,282190,328489.33928,46,141109.07303,374,92881.256603,26.963956323333335,23187.58136,69,67,61,0
2022-07-07 06:00:00,1165.08,1194.0,1163.18,1186.07,186920.5844,220631056.16,165590,316249,2119362.81057,145,1923264.300791,366,105204.05526,17.525186251666668,14662.39505,77,81,82,0
2022-07-07 12:00:00,1186.08,1240.0,1179.26,1222.25,384412.3044,466523405.67,323613,295989,615982.60835,116,334347.43828,558,163502.78191,53.86002470166667,11830.9463,97,90,103,0
2022-07-07 18:00:00,1222.26,1254.29,1221.17,1237.49,247954.26520000002,306842700.33,228421,299902,601684.43884,74,358832.394508,498,136628.11561,65.25904081166667,32557.19734,80,68,119,0
2022-07-08 00:00:00,1237.49,1276.46,1231.15,1244.57,272002.8702,341093689.69,214857,299403,583015.90809,95,364034.05658,450,128156.99599999998,32.809391675,22058.67035,85,76,69,0
2022-07-08 06:00:00,1244.58,1248.66,1204.15,1221.33,257491.3958,315817224.95,218950,298537,538378.85403,73,328995.185819,414,116716.7528,19.695002498333334,8135.029504,76,74,89,0
2022-07-08 12:00:00,1221.34,1241.46,1193.15,1225.58,416369.4665,508179858.95,416723,294867,528292.4951,92,259563.64523999998,552,164603.48774,39.381881103333335,20751.78523,88,76,116,0
2022-07-08 18:00:00,1225.58,1254.69,1209.82,1214.04,243654.6306,301241150.11,383434,300012,392213.34214,47,220474.63537,320,83519.31236,28.79432591833333,7876.067719,64,63,93,0
2022-07-09 00:00:00,1214.03,1222.8,1204.67,1214.6,190515.5699,231362775.8,341589,265183,276563.89119,49,144963.48615,233,66687.692974,18.356739291666667,32462.90864,44,50,53,0
2022-07-09 06:00:00,1214.59,1228.25,1205.27,1210.28,117910.8254,143867284.72,122227,288757,208174.71893,31,96850.350219,193,47132.688947,14.660524098333333,8187.349697,43,35,43,0
2022-07-09 12:00:00,1210.28,1235.4,1206.52,1228.04,130617.40350000001,159178041.43,138011,311630,211764.14327,37,82219.283797,173,50539.028751,21.307126295,10156.46845,41,41,45,0
2022-07-09 18:00:00,1228.04,1233.31,1209.33,1217.02,137293.3821,167631816.6,114534,305177,167219.96452,16,47351.044329,190,44892.703839,60.648331076666665,15555.0,41,33,68,0
2022-07-10 00:00:00,1217.02,1219.95,1182.0,1193.46,246809.9131,295347705.08,171574,290256,312974.78592999995,47,166014.422315,249,70683.883059,16.406432868333333,13901.82659,58,57,58,0
2022-07-10 06:00:00,1193.46,1194.13,1174.0,1183.47,220386.1163,261262730.38,139027,294340,308448.63800000004,42,169048.924404,267,70564.480398,13.26836455,12778.32908,51,46,66,0
2022-07-10 12:00:00,1183.48,1187.75,1153.0,1171.84,283461.9883,330966156.96999997,211004,287698,252922.72921,36,97484.822307,264,76048.34756,24.881892971666662,14280.63431,56,45,55,0
2022-07-10 18:00:00,1171.83,1185.01,1160.66,1168.36,267380.63289999997,313016909.79,158500,276608,301434.14956,53,151637.441941,304,84298.28224999999,30.50666457,6926.767762,44,38,79,0
2022-07-11 00:00:00,1168.37,1171.29,1143.6,1147.04,265110.9976,306509210.9,285604,284998,449938.99697,68,283427.45666100003,332,91430.54345,23.985333151666666,8463.68046,61,56,60,0
2022-07-11 06:00:00,1147.03,1150.0,1137.57,1143.57,286877.1518,328175340.14,239415,293356,296073.09041,40,134771.603815,304,88163.212861,17.241643433333333,14959.6407,61,57,58,0
2022-07-11 12:00:00,1143.56,1161.75,1128.56,1154.55,304229.422,347881722.62,231609,280235,475140.71527,57,287259.3376,336,103955.92748,44.322965338333326,6018.21612,65,63,63,1
2022-07-11 18:00:00,1154.56,1156.77,1091.71,1096.4,345434.7334,388143357.19,408416,287780,535044.90922,97,307862.33735,533,138124.32237,43.75834674833334,7336.644614,86,81,208,0
2022-07-12 00:00:00,1096.37,1098.26,1081.55,1087.03,218607.87039999999,238206475.02,186934,290445,418799.82911,45,216430.71724,426,116247.76953,21.862037381666667,5186.915567,79,70,97,0
2022-07-12 06:00:00,1087.02,1087.34,1053.76,1065.83,333437.169,355783683.57,257014,273273,569011.49818,77,359401.19606,434,126319.17266,19.474065228333334,32975.04158,72,78,83,0
2022-07-12 12:00:00,1065.83,1088.83,1061.78,1076.32,380108.35589999997,409064937.29,408287,288284,593209.67246,88,365266.31927,447,139481.3015,35.83853827833334,26448.82011,81,81,83,0
2022-07-12 18:00:00,1076.33,1076.88,1033.46,1038.58,329196.2368,344697142.43,289959,283894,737728.92255,75,530251.084208,431,120865.97232199999,33.106703855,53102.92681,85,92,148,0
2022-07-13 00:00:00,1038.58,1063.4,1035.58,1058.68,335010.5809,351814187.11,164014,282675,624505.28714,95,423121.85355,391,115534.82729,22.221289804999998,11061.23663,117,60,61,0
2022-07-13 06:00:00,1058.69,1084.46,1055.38,1082.03,324805.2732,347727163.36,275484,300169,458664.35162,64,210257.632472,369,109220.59763,29.18170926166667,42058.59458,63,73,62,1
2022-07-13 12:00:00,1082.02,1103.78,1006.32,1094.34,1069088.0807,1123974626.43,712752,298281,1025128.88013,193,608893.54293,949,275355.02297,48.64173398166667,12984.3618,156,134,193,0
2022-07-13 18:00:00,1094.34,1119.18,1074.39,1115.0,306701.89509999997,335156370.82,271706,293757,669991.3686599999,98,470421.152555,396,111518.83646,35.650734336666666,9296.90023,74,67,124,0
2022-07-14 00:00:00,1115.01,1127.19,1103.17,1106.15,266565.4426,296753200.62,199448,289033,346543.57641,62,158901.85167,373,96605.968,29.558972451666666,12588.6247,77,68,98,0
2022-07-14 06:00:00,1106.15,1107.39,1072.11,1081.27,291925.1265,318176994.08,266249,314606,444054.65764,66,268886.0276,313,89379.320282,16.025266958333333,9924.010343,62,55,72,0
2022-07-14 12:00:00,1081.26,1199.95,1072.8,1195.78,704260.2787,793164292.55,749454,309969,749889.3348,81,491938.64017,466,144000.00892,51.787440415,17857.65459,92,82,96,0
2022-07-14 18:00:00,1195.78,1214.65,1180.6,1193.42,342351.0784,408834595.52,396270,275959,507263.32562,82,233382.96914,509,158902.76708,53.10061428166667,20123.3468,106,81,143,0
2022-07-15 00:00:00,1193.42,1222.92,1181.05,1207.73,346853.7822,416421134.95,221804,284082,518460.13447,66,303948.19396,436,119670.06166,30.986155221666667,14268.34177,103,76,113,0
2022-07-15 06:00:00,1207.73,1230.0,1193.58,1211.1,323076.2424,392557340.08,249001,310254,1143407.47293,148,896141.0502700001,535,146467.47629,17.873148611666668,95221.08511,101,109,110,0
2022-07-15 12:00:00,1211.1,1237.58,1203.72,1221.58,440283.9879,538731714.44,367381,332182,868650.0819699999,123,612394.42345,480,139441.75889,53.74215924666667,16373.93299,94,78,146,0
2022-07-15 18:00:00,1221.59,1287.82,1220.84,1231.25,355823.2459,446348539.32,332446,291078,652394.14356,118,419888.90726,458,125666.32248100001,35.38413540166667,16033.27897,107,89,139,0
2022-07-16 00:00:00,1231.25,1235.24,1204.0,1206.76,194161.308,236256973.44,168008,311821,334222.54443,62,184317.274062,299,71967.497079,16.012813253333334,8003.0,66,55,98,0
2022-07-16 06:00:00,1206.76,1210.53,1191.23,1197.92,144296.9929,173159326.97,148982,318257,328786.54584,44,190757.316544,249,63331.476358,12.88700183,16810.27144,63,56,86,0
2022-07-16 12:00:00,1197.91,1422.91,1196.0,1328.14,833313.4873,1095232111.72,978111,306955,524204.89811,89,211150.89176,645,178520.189106,52.186172844999994,22348.41292,181,146,180,0
2022-07-16 18:00:00,1328.14,1363.1,1314.6,1355.85,322038.1344,431879487.22,383428,304469,326690.79979,40,126444.24491899999,406,102317.69234,24.57577429,7396.15676,108,75,134,0
2022-07-17 00:00:00,1355.84,1387.0,1328.17,1351.76,265461.5647,359827224.43,269237,311293,244527.29674,38,81511.817897,339,87314.919819,17.661884586666666,10942.21359,73,58,102,0
2022-07-17 06:00:00,1351.76,1377.56,1337.32,1363.48,291636.9121,396621724.63,261689,319575,397133.30757,65,254983.047509,282,64597.023765,14.619137716666666,3309.071263,53,42,104,0
2022-07-17 12:00:00,1363.47,1382.29,1319.04,1327.48,439699.0619,594673310.48,379167,311897,475659.21617,107,290840.47658,364,104800.13326,31.593165126666666,7868.409659,69,72,133,0
2022-07-17 18:00:00,1327.49,1376.0,1322.53,1338.65,249405.3408,335942118.15,253500,302780,245021.87793,37,111612.846116,235,59157.081307,35.98926957333333,57629.28702,53,41,64,0
2022-07-18 00:00:00,1338.65,1450.0,1336.07,1433.57,485896.89509999997,680962890.87,412104,311148,664341.30736,89,433993.94041000004,503,137716.20907,23.155634315,9738.028535,85,74,164,0
2022-07-18 06:00:00,1433.56,1509.91,1427.0,1479.08,604014.8634,889187780.87,475437,300211,594443.86989,92,296020.85983000003,660,172005.0804,24.686605301666663,8786.818961,116,113,166,0
2022-07-18 12:00:00,1479.08,1530.0,1452.52,1469.39,477872.6997,711463866.99,442258,320722,957716.78516,141,612744.65096,675,185830.54061,54.299035175,7840.494873,132,118,144,0
2022-07-18 18:00:00,1469.4,1597.47,1450.0,1581.04,462134.30700000003,698742836.15,420244,281484,912754.07522,166,665977.44234,497,134692.00229,37.04195678833333,41782.61117,121,87,115,1
2022-07-19 00:00:00,1581.03,1631.0,1493.11,1530.15,668205.9311,1035208860.18,593365,302522,1199771.51954,126,905600.95279,617,159467.72393,29.543298803333332,10913.00133,155,130,187,0
2022-07-19 06:00:00,1530.16,1561.45,1498.92,1541.82,373826.0587,571843043.22,352029,295518,505718.37351,94,288287.45235000004,436,122610.26248,22.659640295000003,13396.17343,76,87,120,0
2022-07-19 12:00:00,1541.82,1587.13,1506.41,1574.42,568824.3391,881515936.5699999,582084,294872,678286.06193,111,411672.50512000005,562,153101.94575,60.27170542833333,262809.8396,99,96,140,0
2022-07-19 18:00:00,1574.61,1589.76,1526.01,1542.32,235192.3527,367895746.87,290880,282614,1638805.74077,124,1425065.04586,410,110688.56159,30.903835848333333,19616.29964,90,88,105,0
2022-07-20 00:00:00,1542.33,1576.79,1510.47,1568.43,225969.699,349182159.34000003,240838,285854,605908.39258,65,413345.25587,367,97775.492558,21.135129478333333,5914.205232,75,66,87,0
2022-07-20 06:00:00,1568.42,1614.0,1526.67,1602.91,392823.6707,616800464.89,399874,298068,488126.39868,83,241110.16925,494,141941.77531,24.30404467,79125.43793,93,79,93,0
2022-07-20 12:00:00,1602.9,1620.4,1538.0,1545.38,392875.5947,624033785.89,467448,311916,656323.9932799999,109,394431.43078,475,132770.08772,48.99169910166666,8943.263279,93,79,139,0
2022-07-20 18:00:00,1545.39,1576.22,1484.23,1521.58,339508.4603,519315997.37,398140,295614,435527.19708,71,175248.00033500002,513,143605.29618,40.30331687166667,32404.34416,136,106,155,0
2022-07-21 00:00:00,1521.63,1554.7,1463.56,1492.09,309037.321,464620122.49,306124,290702,3528006.11206,76,3313149.04383,416,116951.5217,19.646749335,17170.26539,82,71,124,0
2022-07-21 06:00:00,1492.09,1520.95,1470.04,1489.19,303182.436,453431179.64,265238,303149,347303.53598,40,169252.71207,349,91038.322045,15.664828365,28317.33693,70,57,78,0
2022-07-21 12:00:00,1489.19,1570.0,1481.11,1536.23,382375.4852,581836625.71,400117,312566,529776.36179,56,289529.36995,483,136829.91712,39.79902818,8622.493249,81,67,143,0
2022-07-21 18:00:00,1536.23,1605.98,1533.57,1575.45,252732.2541,397945373.07,310951,297980,479094.4887,41,312037.101492,292,81577.092844,20.765556935,16086.27415,62,50,66,0
2022-07-22 00:00:00,1575.45,1595.92,1553.1,1590.08,170401.5333,268350428.42000002,203864,285893,307247.35888,55,168621.878673,247,57990.503567,15.206516623333334,15202.83187,54,46,81,0
2022-07-22 06:00:00,1590.09,1650.05,1586.05,1639.08,416897.0642,675422006.15,407706,312501,514740.05962,72,280171.343716,510,132353.20154,14.396110998333334,8696.098684,94,99,72,0
