hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,drawdown_6h_label
2020-07-01 18:00:00,232.37,232.51,230.29,230.99,105425.35357,24402457.393,38056,0
2020-07-02 00:00:00,230.99,232.01,228.2,228.48,98195.19439,22649169.791,41486,0
2020-07-02 06:00:00,228.49,229.47,227.0,228.19,140519.29426,32092510.914,48382,0
2020-07-02 12:00:00,228.19,231.42,222.87,225.77,254408.11789,57725574.039,82674,0
2020-07-02 18:00:00,225.77,228.35,224.64,226.46,99363.30460999999,22509720.376000002,37752,0
2020-07-03 00:00:00,226.46,228.13,225.32,227.19,83016.43647,18820517.16,36539,0
2020-07-03 06:00:00,227.2,228.11,225.5,227.14,83479.13352,18934543.396,38030,0
2020-07-03 12:00:00,227.12,228.11,226.25,226.54,77516.89654,17603958.786,34477,0
2020-07-03 18:00:00,226.55,226.98,223.97,224.87,70566.03387,15927959.161,30121,0
2020-07-04 00:00:00,224.86,226.86,224.43,226.59,76164.04239999999,17203515.315,33813,0
2020-07-04 06:00:00,226.59,226.66,225.4,225.63,44490.26231,10055117.229,23479,0
2020-07-04 12:00:00,225.63,230.71,225.11,229.93,115201.15215000001,26181107.273000002,44586,0
2020-07-04 18:00:00,229.95,230.54,227.93,229.17,71871.00907,16459728.462,32460,0
2020-07-05 00:00:00,229.24,229.85,226.42,226.74,81949.65599,18706713.659,35022,0
2020-07-05 06:00:00,226.75,227.19,223.05,225.14,100692.95418999999,22723606.687,43397,0
2020-07-05 12:00:00,225.14,226.26,224.25,225.16,65348.23769,14715954.324,33243,0
2020-07-05 18:00:00,225.15,228.24,223.22,227.56,107756.27219,24382385.947,40415,0
2020-07-06 00:00:00,227.54,228.92,226.93,228.88,94941.72065999999,21647991.664,35881,0
2020-07-06 06:00:00,228.89,235.93,228.64,235.69,304852.27895999997,70970139.73,84878,0
2020-07-06 12:00:00,235.69,240.77,234.59,239.58,306312.66098,72728159.839,93651,0
2020-07-06 18:00:00,239.58,242.0,237.29,241.6,158710.84639,37988436.624,53777,0
2020-07-07 00:00:00,241.6,243.77,237.86,238.94,166571.99639,40006841.331,60473,0
2020-07-07 06:00:00,238.95,239.03,234.4,237.55,161661.231,38261651.583,54608,0
2020-07-07 12:00:00,237.58,240.24,236.45,239.87,175645.37292,41845047.453999996,57334,0
2020-07-07 18:00:00,239.87,239.95,236.58,239.39,96546.37178,23009288.007,41174,0
2020-07-08 00:00:00,239.39,242.66,237.78,239.19,230919.68199,55479166.923,75318,0
2020-07-08 06:00:00,239.19,244.6,239.13,244.07,213544.91741999998,51651448.889,73345,0
2020-07-08 12:00:00,244.07,247.63,241.28,246.82,305594.86694,74870188.831,94532,0
2020-07-08 18:00:00,246.83,248.88,245.69,246.95,208126.37073,51459896.111,66387,0
2020-07-09 00:00:00,246.94,247.03,243.0,245.2,132422.32204,32445448.309,55951,0
2020-07-09 06:00:00,245.22,247.9,244.39,246.53,139018.92023,34231864.863,50939,1
2020-07-09 12:00:00,246.54,247.6,237.88,240.2,276554.83481,66888366.011,96316,0
2020-07-09 18:00:00,240.19,242.2,238.28,241.98,99645.50584,23975690.825,40374,0
2020-07-10 00:00:00,241.97,242.16,235.72,237.81,159770.44929,38173691.067,55053,0
2020-07-10 06:00:00,237.81,240.35,236.88,238.01,113598.99978,27103335.329,47601,0
2020-07-10 12:00:00,237.97,240.79,237.97,239.39,108205.75211,25908539.358999997,43937,0
2020-07-10 18:00:00,239.38,241.6,238.44,241.26,73449.92267,17620896.709,34533,0
2020-07-11 00:00:00,241.27,241.67,239.58,239.85,83610.87563,20131211.388,36971,0
2020-07-11 06:00:00,239.85,240.87,237.54,238.5,85158.79955,20371737.537,39570,0
2020-07-11 12:00:00,238.49,240.4,238.25,238.97,69923.00581,16728468.899,36282,0
2020-07-11 18:00:00,238.92,239.81,237.58,239.19,55783.32527,13317139.856,27442,0
2020-07-12 00:00:00,239.19,241.45,239.0,240.97,83856.03185,20174411.576,36958,0
2020-07-12 06:00:00,240.96,241.11,239.3,239.55,60202.45985,14463060.619,31359,0
2020-07-12 12:00:00,239.54,244.0,236.52,238.35,209457.01416,50079086.999000005,82659,0
2020-07-12 18:00:00,238.36,243.09,236.85,242.79,115799.61134,27770993.237,50753,0
2020-07-13 00:00:00,242.76,243.55,241.31,242.82,126099.36987,30529229.712,52855,0
2020-07-13 06:00:00,242.82,245.17,241.7,244.62,169218.16409,41195287.371,66970,0
2020-07-13 12:00:00,244.62,245.33,242.0,243.38,121525.54769,29618421.032,50665,0
2020-07-13 18:00:00,243.38,243.38,237.33,239.5,187249.9608,44850353.789000005,69542,0
2020-07-14 00:00:00,239.5,240.15,237.0,238.12,120723.64138999999,28798189.176999997,45495,0
2020-07-14 06:00:00,238.11,240.71,237.7,240.61,110797.68041,26470404.323,42873,0
2020-07-14 12:00:00,240.56,241.66,238.48,240.99,120033.83441000001,28814067.873999998,50394,0
2020-07-14 18:00:00,241.0,242.09,240.03,240.44,74765.73567000001,18022365.758,33942,0
2020-07-15 00:00:00,240.45,241.45,238.7,240.2,81725.57018,19620441.151,34655,0
2020-07-15 06:00:00,240.21,240.29,238.25,239.16,101992.10587999999,24412768.728,40342,0
2020-07-15 12:00:00,239.16,240.03,237.01,237.83,114477.78769,27326067.85,47312,0
2020-07-15 18:00:00,237.83,239.02,236.83,238.61,70155.20143,16700404.756000001,32675,0
2020-07-16 00:00:00,238.59,239.39,237.68,238.3,72075.25701999999,17192387.129,32152,1
2020-07-16 06:00:00,238.29,238.66,230.02,231.68,319958.83971,74563832.401,102753,0
2020-07-16 12:00:00,231.69,233.97,231.65,233.3,105221.39214,24488833.549000002,45489,0
2020-07-16 18:00:00,233.3,234.43,231.8,233.57,89906.25007,20963270.116,41744,0
2020-07-17 00:00:00,233.58,234.49,231.65,232.68,80207.80135,18700232.6,38098,0
2020-07-17 06:00:00,232.68,233.81,231.91,233.35,101639.17687,23692000.332,43067,0
2020-07-17 12:00:00,233.34,234.84,232.37,232.95,100672.8909,23500417.64,42832,0
2020-07-17 18:00:00,232.92,233.56,232.39,232.67,43080.34532,10038407.851,25091,0
2020-07-18 00:00:00,232.66,233.55,232.32,233.1,83132.08338,19365102.017,33765,0
2020-07-18 06:00:00,233.09,235.53,232.96,234.97,107274.20595,25157213.659,38572,0
2020-07-18 12:00:00,234.97,235.48,234.22,234.84,71634.48136,16819134.921,32126,0
2020-07-18 18:00:00,234.84,236.8,234.68,235.67,79315.84750999999,18705297.239,32031,0
2020-07-19 00:00:00,235.67,236.11,233.99,234.14,61960.93055,14570702.293000001,28263,0
2020-07-19 06:00:00,234.14,234.94,233.28,233.74,85605.34993,20049249.708,36005,0
2020-07-19 12:00:00,233.74,235.05,233.36,234.56,75245.07005,17617465.09,31341,0
2020-07-19 18:00:00,234.57,239.92,234.55,239.11,125992.1702,29882655.898000002,49287,0
2020-07-20 00:00:00,239.12,239.72,237.72,239.19,93196.60458,22252933.553,38940,0
2020-07-20 06:00:00,239.19,239.54,237.0,237.51,99310.18129000001,23668856.697,39035,0
2020-07-20 12:00:00,237.51,238.83,237.19,238.42,100827.60462,23987888.325,39884,0
2020-07-20 18:00:00,238.41,238.71,234.05,236.01,103323.52889,24404700.362999998,46576,0
2020-07-21 00:00:00,236.0,238.22,235.57,237.8,74946.97075,17759516.664,32296,0
2020-07-21 06:00:00,237.8,243.27,237.3,243.0,232865.96383,56218160.1,84954,0
2020-07-21 12:00:00,243.0,245.11,242.69,244.3,205880.93,50191206.974,73567,0
2020-07-21 18:00:00,244.29,246.66,243.74,245.59,123768.21616,30333357.191,49202,0
2020-07-22 00:00:00,245.53,245.69,243.21,243.73,92864.53557000001,22683633.379,38399,0
2020-07-22 06:00:00,243.73,244.51,241.51,243.91,122168.86162,29694704.507,46245,0
2020-07-22 12:00:00,243.92,245.1,242.73,244.75,98440.66876,24017062.872,43529,0
2020-07-22 18:00:00,244.75,269.61,244.3,263.74,404943.61702,104297276.455,145373,0
2020-07-23 00:00:00,263.75,266.01,259.7,262.02,222692.80231,58701564.513,78004,0
2020-07-23 06:00:00,262.02,264.63,261.85,264.25,161189.99395,42450643.066,57239,0
2020-07-23 12:00:00,264.26,279.98,261.85,275.26,521828.91507,141319739.832,174623,0
2020-07-23 18:00:00,275.25,276.25,271.27,275.3,163062.86741,44745255.304,68707,1
2020-07-24 00:00:00,275.31,275.35,266.0,273.38,149293.77081000002,40697988.783,57997,0
2020-07-24 06:00:00,273.38,276.54,268.03,275.14,208297.54916,56734780.466000006,83540,0
2020-07-24 12:00:00,275.14,279.5,272.0,279.01,258710.42618,71379751.304,94561,0
2020-07-24 18:00:00,279.0,287.34,277.57,279.15,309731.32077,87534724.995,126510,0
2020-07-25 00:00:00,279.15,285.25,279.09,284.45,173902.98611,49148099.965,70319,0
2020-07-25 06:00:00,284.45,285.88,281.38,282.6,137283.58309,38928656.131,60096,0
2020-07-25 12:00:00,282.61,297.46,281.8,296.67,353823.37458999996,101983903.404,135191,0
2020-07-25 18:00:00,296.67,308.94,291.9,305.26,393917.36179,118738969.862,159077,0
2020-07-26 00:00:00,305.31,305.32,299.0,302.99,192067.46029000002,58042587.867,79356,0
2020-07-26 06:00:00,303.0,318.75,302.54,309.36,541166.64317,168598838.68,194711,1
2020-07-26 12:00:00,309.33,314.06,300.0,307.97,365896.84865,112828069.44,140782,0
2020-07-26 18:00:00,308.0,313.09,303.77,311.0,171237.80093,52877399.337,71209,0
2020-07-27 00:00:00,311.02,329.3,310.9,323.12,468228.89068,151043599.67000002,191554,0
2020-07-27 06:00:00,323.12,327.91,316.79,325.0,279050.45762,90108824.67,128806,1
2020-07-27 12:00:00,325.0,326.75,310.78,323.71,520345.68477,166401383.86,191820,0
2020-07-27 18:00:00,323.72,333.31,315.89,321.93,368497.31426,119738991.075,133215,0
2020-07-28 00:00:00,321.95,326.8,316.0,317.02,232274.24589999998,74526591.34099999,97989,1
2020-07-28 06:00:00,317.02,318.99,305.86,316.98,365305.6574,114426392.13,144797,0
2020-07-28 12:00:00,316.97,323.5,312.03,316.5,335690.32724,106418398.02000001,138005,0
2020-07-28 18:00:00,316.5,321.73,314.54,316.77,159961.32524,50816471.779,77660,0
2020-07-29 00:00:00,316.77,319.4,312.38,318.07,154262.01026,48760670.843,71077,0
2020-07-29 06:00:00,318.05,325.0,317.63,323.08,270658.24735,87152528.204,110626,0
2020-07-29 12:00:00,323.07,325.0,318.0,320.61,216160.12451,69609738.681,94492,0
2020-07-29 18:00:00,320.63,323.5,315.6,317.71,151721.93936000002,48678724.403,71402,0
2020-07-30 00:00:00,317.76,319.46,315.25,316.52,151944.64909000002,48194050.636,64662,0
2020-07-30 06:00:00,316.53,320.17,314.05,317.85,154481.39651,49132533.162,73969,0
2020-07-30 12:00:00,317.84,324.9,315.4,324.65,248640.26901,79579549.588,100640,0
2020-07-30 18:00:00,324.69,342.0,324.69,334.87,453761.25238,151380319.132,171450,0
2020-07-31 00:00:00,334.82,336.58,328.4,332.09,148585.19107,49353340.268,83558,0
2020-07-31 06:00:00,332.1,346.71,331.96,343.86,299774.10676,101873171.38,140875,0
2020-07-31 12:00:00,343.85,347.61,338.71,342.83,318343.24756,109432535.45300001,150236,0
2020-07-31 18:00:00,342.83,349.45,341.36,346.33,181385.90443,62623933.892000005,87119,0
2020-08-01 00:00:00,346.32,358.33,343.07,355.59,299099.26526,105076520.898,123144,0
2020-08-01 06:00:00,355.6,360.52,352.0,356.13,269176.94268000004,95906935.537,115588,0
2020-08-01 12:00:00,356.13,373.5,352.79,373.25,338348.36303999997,122565490.90200001,143904,0
2020-08-01 18:00:00,373.2,392.67,363.75,387.0,534218.77099,203994497.51999998,216264,1
2020-08-02 00:00:00,387.01,415.85,325.0,370.32,956072.71014,367878099.35,374803,1
2020-08-02 06:00:00,370.37,382.62,354.32,361.55,551883.18825,204506145.23,242253,0
2020-08-02 12:00:00,361.64,388.61,357.5,384.73,499263.19707,186105221.07,198319,1
2020-08-02 18:00:00,384.73,386.87,368.1,372.42,317690.00056,119907570.67,145460,0
2020-08-03 00:00:00,372.45,385.82,366.5,384.45,233127.55507,88518803.76,115353,0
2020-08-03 06:00:00,384.52,392.66,380.22,390.93,275311.6664,106202763.34,120771,0
2020-08-03 12:00:00,390.97,398.0,386.55,394.97,420844.9853,165492517.55,180116,1
2020-08-03 18:00:00,394.99,396.0,379.91,385.94,262280.88715,101956502.83,118563,0
2020-08-04 00:00:00,385.91,402.98,385.77,392.95,376334.12935,148669267.28,162106,0
2020-08-04 06:00:00,392.94,397.21,381.58,385.8,311441.34355,121866435.4,124901,0
2020-08-04 12:00:00,385.8,392.55,380.77,389.76,329382.91892,127480203.858,136786,0
2020-08-04 18:00:00,389.75,393.95,385.32,389.61,163634.03198,63778515.666999996,79542,0
2020-08-05 00:00:00,389.59,392.0,384.11,391.4,189488.21337,73567414.871,79959,0
2020-08-05 06:00:00,391.39,397.75,388.7,397.35,274506.58929000003,107830025.498,100417,0
2020-08-05 12:00:00,397.34,402.0,390.22,397.26,368278.75295,146241186.27,153270,0
2020-08-05 18:00:00,397.27,407.0,391.0,400.72,291845.51159,116696470.506,126076,0
2020-08-06 00:00:00,400.72,403.66,392.3,394.53,217197.43078,86174452.58,101123,0
2020-08-06 06:00:00,394.5,397.9,393.11,394.5,159313.21542,63056968.408,77982,0
2020-08-06 12:00:00,394.51,400.87,394.34,396.76,268335.80561,106715663.11,119809,0
2020-08-06 18:00:00,396.77,398.36,390.51,394.77,176532.63216,69771333.63,89615,0
2020-08-07 00:00:00,394.77,398.26,393.26,394.5,125217.15699,49576665.974,65133,0
2020-08-07 06:00:00,394.49,397.43,392.17,394.13,141788.74942,55995495.326,65025,1
2020-08-07 12:00:00,394.11,395.54,362.85,373.56,512658.40934,195068428.455,210250,0
2020-08-07 18:00:00,373.55,383.23,364.6,379.34,261543.04374,97984977.308,126140,0
2020-08-08 00:00:00,379.34,382.73,375.79,380.43,117318.9114,44510645.165,60754,0
2020-08-08 06:00:00,380.42,392.23,377.95,391.61,160749.83543,61864219.786,79206,0
2020-08-08 12:00:00,391.62,393.22,385.79,391.57,208323.64307,81255380.65,86178,0
2020-08-08 18:00:00,391.54,397.05,386.52,397.03,136637.39062999998,53368952.433,74439,0
2020-08-09 00:00:00,397.05,400.0,392.53,392.53,183961.57203,72953387.404,93135,0
2020-08-09 06:00:00,392.54,396.37,383.36,391.89,144936.04362,56777312.041,76369,0
2020-08-09 12:00:00,391.88,391.9,384.0,385.08,159041.11296,61628127.308,89053,0
2020-08-09 18:00:00,385.09,394.3,385.02,390.14,106961.85272,41698636.184,60554,0
2020-08-10 00:00:00,390.14,399.18,390.14,394.68,279785.61431,110631112.4,129499,0
2020-08-10 06:00:00,394.66,396.65,385.13,391.02,208905.36937,82111414.27600001,97667,0
2020-08-10 12:00:00,391.01,397.64,390.33,397.13,210065.47295,82947472.48,99611,0
2020-08-10 18:00:00,397.14,398.6,391.56,395.44,128213.4497,50682435.738,68346,0
2020-08-11 00:00:00,395.43,398.21,392.7,395.1,150213.7191,59428360.176,75025,0
2020-08-11 06:00:00,395.1,395.1,387.41,391.49,187697.43393,73363501.839,91503,1
2020-08-11 12:00:00,391.46,391.46,376.24,385.72,376418.19268,144685679.56,160576,1
2020-08-11 18:00:00,385.72,385.75,367.0,379.0,278083.25659,104504073.032,132519,0
2020-08-12 00:00:00,378.99,380.53,369.5,369.79,189013.72215,70942087.829,85837,0
2020-08-12 06:00:00,369.78,384.8,365.85,381.72,246453.30002,93210443.091,105931,0
2020-08-12 12:00:00,381.72,386.99,379.74,383.5,185881.9871,71340415.87,89488,0
2020-08-12 18:00:00,383.48,389.23,382.06,387.18,130499.78903,50379520.845,67826,0
2020-08-13 00:00:00,387.18,396.1,386.48,391.77,255430.89484000002,100260765.703,109136,1
2020-08-13 06:00:00,391.77,397.5,376.59,393.79,398011.96748,154672403.28,171639,0
2020-08-13 12:00:00,393.85,395.26,384.38,392.19,250961.39947,97992799.675,125385,0
2020-08-13 18:00:00,392.18,431.49,391.01,424.54,606926.51145,251885006.453,228818,0
2020-08-14 00:00:00,424.54,430.0,417.05,420.72,296091.34367000003,125444204.35,129946,0
2020-08-14 06:00:00,420.72,428.68,418.87,428.04,234905.44732,99499285.44,109610,0
2020-08-14 12:00:00,428.02,444.71,422.03,440.06,396103.3249,171987944.22,170425,0
2020-08-14 18:00:00,440.08,443.95,434.44,438.11,182570.82731999998,80249146.056,92654,0
2020-08-15 00:00:00,438.12,442.94,435.45,439.05,154803.54743,67916669.563,82003,0
2020-08-15 06:00:00,439.05,440.0,427.02,434.13,173754.5985,75628750.475,89286,0
2020-08-15 12:00:00,434.13,439.1,428.37,434.96,218968.36116,95027237.094,109595,0
2020-08-15 18:00:00,434.92,436.23,428.56,432.32,134172.09001,58080313.36,70493,0
2020-08-16 00:00:00,432.3,433.3,421.48,428.8,145786.77229,62371826.761,76998,0
2020-08-16 06:00:00,428.75,429.28,416.25,417.86,176996.65755,75006303.153,89280,0
2020-08-16 12:00:00,417.84,436.99,412.47,430.51,281335.80253,119564389.13,137917,0
2020-08-16 18:00:00,430.51,434.74,426.52,433.62,112547.02021,48503366.786,67612,0
2020-08-17 00:00:00,433.61,435.0,421.13,421.9,165969.08625,70704561.926,87836,0
2020-08-17 06:00:00,421.9,429.96,420.37,428.14,151608.98687,64616224.227,84643,0
2020-08-17 12:00:00,428.15,446.0,422.35,440.94,400550.58099,174025261.1,188252,0
2020-08-17 18:00:00,440.95,442.07,428.0,430.89,150741.99581,65692952.256,82829,0
2020-08-18 00:00:00,430.89,433.81,426.18,428.16,152362.16354,65519627.180999994,81328,0
2020-08-18 06:00:00,428.12,431.92,426.39,426.99,138521.67717,59503235.552,72645,0
2020-08-18 12:00:00,427.0,430.3,415.0,423.16,331807.46708,140327881.069,155226,0
2020-08-18 18:00:00,423.15,429.28,421.52,421.95,120563.26243,51284543.179000005,64875,1
2020-08-19 00:00:00,421.92,426.75,406.18,408.5,266935.89927,110822107.96000001,120095,0
2020-08-19 06:00:00,408.5,416.23,402.0,413.02,238721.33295,97974752.8,107176,0
2020-08-19 12:00:00,412.98,415.34,400.82,408.21,203192.92892,83150067.421,97000,1
2020-08-19 18:00:00,408.21,408.93,393.25,407.46,269489.53108,108261755.175,131721,0
2020-08-20 00:00:00,407.46,415.27,402.71,404.21,138542.37388,56693298.926,78473,0
2020-08-20 06:00:00,404.21,411.89,402.07,411.45,141031.66165,57445872.258999996,75445,0
2020-08-20 12:00:00,411.47,417.99,408.41,413.71,248417.95434,102804428.59,98661,0
2020-08-20 18:00:00,413.7,418.98,413.57,415.94,135563.74458,56348742.415,69958,0
2020-08-21 00:00:00,415.94,418.68,409.5,413.95,161569.36601,66857055.036,86254,0
2020-08-21 06:00:00,413.95,414.78,403.93,405.33,184565.76195000001,75641113.853,87541,0
2020-08-21 12:00:00,405.31,407.91,399.0,403.0,242045.60924999998,97765416.48,113710,1
2020-08-21 18:00:00,403.0,403.36,385.1,387.97,272817.98839,107192298.097,126717,0
2020-08-22 00:00:00,387.93,388.31,379.92,386.07,214758.51684999999,82458643.571,101448,0
2020-08-22 06:00:00,386.08,395.29,386.08,389.97,161055.37845,62962324.827,74004,0
2020-08-22 12:00:00,390.0,393.6,388.29,390.87,151017.89458,59004229.909,69674,0
2020-08-22 18:00:00,390.88,397.04,387.33,395.24,116403.97555,45644675.075,60324,0
2020-08-23 00:00:00,395.23,396.95,387.35,388.95,111750.38943000001,43755563.294,55864,0
2020-08-23 06:00:00,388.95,392.49,383.15,383.92,126026.07989,48966383.572,58465,0
2020-08-23 12:00:00,383.99,392.97,383.29,389.92,122394.6072,47644097.82,61606,0
2020-08-23 18:00:00,389.96,395.25,389.32,390.71,85146.74337,33433933.353,46794,0
2020-08-24 00:00:00,390.72,393.97,387.44,392.52,109828.62629,42974860.792,52239,0
2020-08-24 06:00:00,392.52,408.5,391.9,406.97,262653.34971,105515072.81,100586,0
2020-08-24 12:00:00,406.93,408.53,400.8,403.17,150843.71696,61023774.552,70429,0
2020-08-24 18:00:00,403.18,410.42,398.08,407.68,194078.12581,78478086.062,84422,0
2020-08-25 00:00:00,407.68,409.06,399.84,400.37,123889.74150999999,49971847.977,56468,0
2020-08-25 06:00:00,400.37,400.66,389.61,395.26,207007.05048,81871870.019,90799,1
2020-08-25 12:00:00,395.27,395.27,370.0,373.59,434946.89233,166297643.88,168866,0
2020-08-25 18:00:00,373.61,384.87,370.01,382.93,204601.69961,77540118.328,95503,0
2020-08-26 00:00:00,382.91,387.95,377.45,385.13,163467.16906000001,62810430.341000006,76374,0
2020-08-26 06:00:00,385.14,385.78,379.3,382.43,167447.52256,64048409.732,94222,0
2020-08-26 12:00:00,382.43,392.91,377.37,388.12,286127.31726,110491380.978,118750,0
2020-08-26 18:00:00,388.08,390.77,385.22,385.81,121648.77052,47154192.042,61795,0
2020-08-27 00:00:00,385.81,389.13,380.55,381.59,143936.67127,55404423.33,69206,0
2020-08-27 06:00:00,381.59,388.1,381.22,382.0,158780.09625,61068583.059,69389,0
2020-08-27 12:00:00,382.01,397.1,371.48,376.87,429248.13585,164768600.74,183596,0
2020-08-27 18:00:00,376.9,383.65,375.84,383.27,145798.83327,55406145.162,69925,0
2020-08-28 00:00:00,383.31,389.0,379.75,388.21,157692.66234,60795790.199,71404,0
2020-08-28 06:00:00,388.21,394.14,386.25,393.68,205340.85708,80063892.42,84811,0
2020-08-28 12:00:00,393.68,398.0,389.68,393.59,229275.49436,90344449.78,93060,0
2020-08-28 18:00:00,393.58,397.76,390.85,395.11,140292.45527,55350869.609,62557,0
2020-08-29 00:00:00,395.1,396.81,391.88,395.92,120411.98794,47439532.648,56981,0
2020-08-29 06:00:00,395.91,404.22,395.82,397.75,226520.06072,90735118.64,97886,0
2020-08-29 12:00:00,397.76,404.3,395.72,401.7,174718.17655,69946160.901,79449,0
2020-08-29 18:00:00,401.7,405.69,398.3,398.65,138152.40823,55666870.815,65774,0
2020-08-30 00:00:00,398.65,407.0,398.3,403.84,177940.29795,71881400.279,74723,0
2020-08-30 06:00:00,403.84,407.65,402.8,406.66,142149.31399,57542361.651,62866,0
2020-08-30 12:00:00,406.66,425.73,404.83,423.88,360875.59273000003,150149430.27,155108,0
2020-08-30 18:00:00,423.89,429.89,420.38,428.94,214014.51321,90894078.889,103141,0
2020-08-31 00:00:00,428.94,430.55,422.45,422.98,193289.58602,82391627.49,81981,0
2020-08-31 06:00:00,422.95,434.78,418.04,432.37,281728.60586999997,119660875.97999999,121013,0
2020-08-31 12:00:00,432.36,439.0,430.7,434.05,321680.3225,139742875.79,138066,0
2020-08-31 18:00:00,434.06,438.7,428.9,433.79,244050.17442,106071616.93,115141,0
2020-09-01 00:00:00,433.8,455.56,429.03,455.55,405080.45805,178715822.29,168115,0
2020-09-01 06:00:00,455.56,473.46,454.8,468.5,541010.53596,251071476.56,231613,0
2020-09-01 12:00:00,468.54,486.05,460.55,474.92,514297.16105999995,244182866.27,219368,0
2020-09-01 18:00:00,474.91,488.84,471.18,475.4,290966.42205,139691964.54,144412,0
2020-09-02 00:00:00,475.4,481.39,464.85,476.68,333640.94956,157780391.51,156730,1
2020-09-02 06:00:00,476.61,476.7,420.0,441.88,644939.65892,293425429.33000004,266284,1
2020-09-02 12:00:00,441.85,448.29,421.0,431.7,666870.85077,290501065.33,286041,0
2020-09-02 18:00:00,431.68,444.99,428.4,439.5,235191.00928,102768268.622,116078,0
2020-09-03 00:00:00,439.5,450.7,430.0,432.0,375653.1166,165754152.15,156419,0
2020-09-03 06:00:00,431.98,438.76,421.0,422.65,459697.89404,197618439.91,183203,1
2020-09-03 12:00:00,422.68,425.65,391.01,400.27,1007697.537,409543417.45,342684,1
2020-09-03 18:00:00,400.26,407.53,372.0,381.4,565520.7939899999,222651229.51999998,220760,0
2020-09-04 00:00:00,381.35,391.48,373.71,388.11,438675.29851,169168899.17,192805,1
2020-09-04 06:00:00,388.1,400.21,375.0,394.63,410615.50561,160686619.27,170541,1
2020-09-04 12:00:00,394.63,398.7,357.0,383.61,676586.71127,258089466.57999998,249718,0
2020-09-04 18:00:00,383.55,393.1,378.09,385.26,280610.70944,108713947.093,131546,0
2020-09-05 00:00:00,385.3,395.0,380.74,381.84,264073.83466,102401135.72,127063,1
2020-09-05 06:00:00,381.79,388.21,347.42,356.01,592613.9458999999,217835061.11,236726,1
2020-09-05 12:00:00,356.05,360.65,335.01,340.34,895469.24518,312491572.37,333323,1
2020-09-05 18:00:00,340.34,344.91,308.42,335.01,1025009.48827,335002695.71,377874,1
2020-09-06 00:00:00,335.04,343.08,316.1,325.0,499159.27222,164827690.34,224340,0
2020-09-06 06:00:00,325.0,356.0,319.57,354.6,644712.99597,220916313.6,247083,1
2020-09-06 12:00:00,354.58,358.5,337.0,349.1,532136.98152,185607357.55,226649,0
2020-09-06 18:00:00,349.1,360.0,345.36,352.8,341801.89765,120573725.89,154525,1
2020-09-07 00:00:00,352.85,358.51,340.15,342.03,317183.98182,110909660.34,130817,0
2020-09-07 06:00:00,342.02,349.54,332.55,335.72,462519.31499,158041179.74,193981,1
2020-09-07 12:00:00,335.77,353.15,323.0,346.5,698981.68034,236353999.46,268560,0
2020-09-07 18:00:00,346.5,355.42,342.2,353.59,261933.44751,91449333.174,114708,0
2020-09-08 00:00:00,353.59,356.58,343.86,344.64,243077.7966,84903263.504,107955,1
2020-09-08 06:00:00,344.63,350.96,330.2,333.77,386548.85797,131790710.62,150592,0
2020-09-08 12:00:00,333.75,346.38,331.83,344.95,402677.39652999997,136415668.01,147481,1
2020-09-08 18:00:00,344.93,345.4,325.38,337.39,367942.77855,123335270.432,148818,0
2020-09-09 00:00:00,337.41,341.76,330.51,336.77,177441.5137,59652391.947,85722,0
2020-09-09 06:00:00,336.75,350.0,334.51,347.56,227809.87206,78171047.76300001,97712,0
2020-09-09 12:00:00,347.59,354.85,344.86,351.63,284907.99591,99784464.1,108335,0
2020-09-09 18:00:00,351.75,359.0,350.21,350.85,189601.18088,67302730.00400001,89269,0
2020-09-10 00:00:00,350.85,375.48,349.91,370.86,320635.38797000004,117335136.23,146614,0
2020-09-10 06:00:00,370.8,373.42,360.0,365.41,291587.62569,106659731.44,126480,0
2020-09-10 12:00:00,365.41,377.25,365.05,367.88,350926.47032,130060409.77,154136,0
2020-09-10 18:00:00,367.83,369.5,361.41,367.93,171138.12739,62542928.228,85589,1
2020-09-11 00:00:00,367.93,372.0,355.49,361.95,233548.64435,84675091.25,94691,0
2020-09-11 06:00:00,361.95,368.69,360.29,362.31,215796.48522,78660450.72,95843,0
2020-09-11 12:00:00,362.3,372.64,361.38,366.76,240793.59998,88404676.34,103729,0
2020-09-11 18:00:00,366.8,375.27,365.91,373.63,153878.87011,57082496.818,73352,0
2020-09-12 00:00:00,373.62,374.54,367.55,370.94,143208.44004000002,53098928.328,62885,0
2020-09-12 06:00:00,370.94,372.0,364.73,370.82,165952.41301,61185383.758,68288,0
2020-09-12 12:00:00,370.79,374.8,365.99,373.99,183032.92303,67913346.906,74000,0
2020-09-12 18:00:00,373.99,388.57,373.97,387.78,274348.54032000003,104936212.244,113601,0
2020-09-13 00:00:00,387.78,390.43,382.0,387.59,180063.16507000002,69525143.683,76370,1
2020-09-13 06:00:00,387.61,388.8,371.22,372.05,261982.10448,99822037.602,108149,1
2020-09-13 12:00:00,372.05,373.0,353.57,359.38,388925.78609999997,141334451.05,167137,0
2020-09-13 18:00:00,359.38,366.84,350.0,366.42,158224.63485,57287886.171000004,78580,0
2020-09-14 00:00:00,366.43,367.8,355.73,365.03,201886.98862999998,73405450.675,92679,0
2020-09-14 06:00:00,365.03,370.37,361.59,369.0,239730.53347,87976741.228,112497,0
