hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label,Market_Regime
2022-08-15 12:00:00,1891.23,1933.42,1872.31,1903.23,234593.4287,446904585.24,315127,279922,616384.04287,79,401821.06703,460,128772.5797,25.123963265,10320.8033,74,73,104,0,0
2022-08-15 18:00:00,1903.23,1917.7,1875.5,1899.06,148773.3493,282443405.6,217228,281494,343151.56281000003,79,192824.822838,268,79329.931886,38.625905278333335,23928.01156,57,54,70,0,0
2022-08-16 00:00:00,1899.05,1914.95,1856.98,1870.94,186793.9138,351867950.84000003,252924,256622,330599.04833,47,166194.58218,331,87434.197836,15.849486306666668,106238.0952,59,61,64,0,0
2022-08-16 06:00:00,1870.93,1915.0,1868.76,1906.64,130669.375,247048227.34,199300,280820,215848.93864,29,43149.159346,352,102271.92356,12.745542698333333,17016.70209,58,56,63,0,0
2022-08-16 12:00:00,1906.64,1914.97,1863.34,1878.18,184520.2392,347557163.33,277017,280760,534017.98386,85,372810.4869,313,89765.99069199999,18.11611528,7941.209209,72,68,58,0,0
2022-08-16 18:00:00,1878.18,1897.96,1853.0,1876.67,120745.6219,226540501.81,179337,268110,168138.62787,15,50562.615607,187,48723.081093,15.652870725,51079.36845,40,37,53,0,0
2022-08-17 00:00:00,1876.67,1925.82,1874.85,1924.59,162068.8736,307824303.94,199300,281979,292734.23423,29,155994.884677,251,66185.267057,12.197161669333331,7773.277631,46,45,41,0,0
2022-08-17 06:00:00,1924.59,1959.43,1869.06,1876.85,262421.4336,501286386.01,325285,285050,255144.87068,27,49828.322814,439,120700.98693,10.817083214999998,21000.0,79,72,112,1,0
2022-08-17 12:00:00,1876.85,1886.46,1818.74,1851.54,328913.9243,605913150.0,385344,282303,1888946.58678,49,1638375.707603,481,143204.87945,20.302306005,34440.82793,94,88,127,0,1
2022-08-17 18:00:00,1851.53,1870.69,1824.15,1834.25,198420.666,366009663.62,269129,249929,431713.83365,45,269877.325029,323,88377.214821,20.93704024,19960.07619,63,56,73,0,0
2022-08-18 00:00:00,1834.24,1865.63,1821.25,1843.95,121746.8945,224842786.57,173521,278592,304833.41557,34,188978.55843,220,54845.922488,11.405193442833331,12564.78503,53,51,37,0,0
2022-08-18 06:00:00,1843.96,1866.54,1834.62,1859.49,108691.939,201038704.31,175199,281144,296390.32916,26,131759.476231,312,92960.89221,10.452127954166668,10632.5271,54,58,75,0,0
2022-08-18 12:00:00,1859.49,1882.37,1848.99,1860.84,227695.4705,424951110.47,301811,280543,392975.19482,59,205299.8314,342,104024.47706,21.905706656666663,5117.23335,60,64,50,0,0
2022-08-18 18:00:00,1860.84,1879.73,1838.0,1846.39,148119.72,276012298.25,198275,277589,318031.77934,46,191175.86115,239,61503.85372,18.694428568333333,5771.508458,53,49,39,0,0
2022-08-19 00:00:00,1846.39,1848.0,1806.16,1816.85,236936.9621,431427102.07,306721,270560,466859.95205,110,286111.92163,363,91543.12737,18.95996968,46666.0,72,61,70,1,0
2022-08-19 06:00:00,1816.85,1817.5,1683.0,1707.73,520109.5074,904402980.23,582722,272170,559529.66659,73,249568.84549,695,189754.51584,22.357863145,27182.70849,109,103,145,0,0
2022-08-19 12:00:00,1707.72,1726.49,1675.3,1706.17,307735.0015,523601980.29,381853,291460,516967.61104,88,287152.77902,478,125508.63489,20.150645891666667,52120.45333,82,77,75,1,0
2022-08-19 18:00:00,1706.17,1711.87,1602.37,1609.01,355045.4805,587715910.47,409960,259119,548312.0492499999,87,331550.75431,477,121336.160578,24.915450405,22101.4739,97,94,155,0,0
2022-08-20 00:00:00,1609.0,1657.08,1607.89,1634.91,246567.7706,401779635.47,276385,267761,249816.44304,33,103078.885935,305,73656.443426,12.887312607,21371.52627,58,60,61,0,0
2022-08-20 06:00:00,1634.9,1657.01,1617.99,1631.0,140881.3261,230798640.98,207782,272470,244498.82563,24,107727.167523,261,71386.896762,8.897717942833333,11878.33475,45,47,57,0,0
2022-08-20 12:00:00,1631.01,1644.04,1606.29,1616.58,149402.3303,243132812.23,209992,271635,176136.44028,30,58177.379759,191,59082.121566,16.948892431833332,36612.1019,37,36,52,1,0
2022-08-20 18:00:00,1616.57,1622.23,1523.67,1576.04,377764.4956,592960052.39,436832,284222,381318.34008,54,192940.767518,431,107404.966658,18.75235548,17628.55602,79,64,211,0,0
2022-08-21 00:00:00,1576.03,1604.23,1573.19,1586.92,162638.5841,258206851.7,205318,281322,169599.82035,27,50968.930086,244,60873.870877,7.044906725833333,6581.112638,52,51,42,0,0
2022-08-21 06:00:00,1586.91,1629.99,1562.34,1626.75,249046.948,399186111.2,289759,274062,259680.67443,32,119844.393365,275,75165.737351,8.8419478005,11753.08307,46,44,71,0,0
2022-08-21 12:00:00,1626.76,1640.8,1600.4,1620.76,157628.9422,255637543.42,238912,260198,219691.31066,27,105397.026815,223,54130.875186,15.037329981666666,21146.73583,43,42,71,0,0
2022-08-21 18:00:00,1620.76,1646.52,1580.6,1618.13,211348.1319,342011358.92,266887,261668,170506.0991,22,47799.845474,242,62768.597866,12.561664837166669,323204.2857,58,62,47,0,0
2022-08-22 00:00:00,1618.13,1621.97,1585.01,1604.04,156471.1483,251015997.89,200799,251931,202339.63359,29,81692.60075,206,55358.481975,10.527655911,9585.52381,43,39,53,1,0
2022-08-22 06:00:00,1604.05,1604.05,1529.92,1567.78,317272.1873,495704821.72,393774,269479,370559.63603,58,170905.017708,424,116696.449639,13.40492633,9523.809524,95,89,87,0,0
2022-08-22 12:00:00,1567.77,1601.28,1547.99,1574.29,276392.4285,434484838.07,351167,286783,371580.086,61,169941.901136,371,113601.15148,23.795824953333337,211660.7734,69,59,61,0,0
2022-08-22 18:00:00,1574.29,1629.72,1549.25,1624.66,191057.1313,302236909.56,247319,251747,244658.20331,48,101130.889168,270,74570.846553,23.707553705,9513.721573,57,57,102,1,0
2022-08-23 00:00:00,1624.65,1638.87,1569.24,1571.1,183395.8922,296148879.62,234859,276074,336731.56772,57,196982.89231,263,66485.212661,14.061858203333331,35812.66119,52,62,65,0,0
2022-08-23 06:00:00,1571.1,1625.1,1563.76,1620.49,262661.9158,420737198.94,329747,268289,298211.93238,32,117542.666427,393,109020.814468,13.285278871666668,19021.5,62,66,108,0,0
2022-08-23 12:00:00,1620.48,1655.44,1606.68,1633.81,308856.4292,504476291.5,393031,284166,302232.01174,53,112486.338932,349,107973.45672,19.824778186666663,15723.47618,86,75,91,0,0
2022-08-23 18:00:00,1633.81,1676.07,1629.68,1665.41,185332.6948,306860062.88,237642,247189,355261.41388999997,56,196022.445393,320,94279.42371,18.95858279333333,17144.93813,51,54,92,1,0
2022-08-24 00:00:00,1665.4,1666.47,1604.92,1637.77,232506.3053,378628344.91,303966,249340,330960.75955,60,178376.49876,304,82305.312207,11.891305850166669,52844.12705,57,53,65,0,0
2022-08-24 06:00:00,1637.87,1654.11,1621.2,1650.92,141397.55599999998,231470858.19,206263,273093,335682.21896,43,174351.255911,307,94093.447736,10.684407922,6709.326636,55,50,65,0,0
2022-08-24 12:00:00,1650.91,1694.13,1642.44,1668.34,239806.2144,399189780.31,311423,259999,435051.15828,83,246305.34939,350,104399.335508,21.114510663333338,13336.18225,74,63,72,0,0
2022-08-24 18:00:00,1668.34,1690.86,1651.82,1656.56,130957.5321,218880676.49,171672,261388,254331.16738,34,124875.742952,242,68484.865447,18.943034716666663,27007.19436,38,37,72,0,0
2022-08-25 00:00:00,1656.56,1684.99,1653.68,1680.71,114615.508,191709702.24,167325,253897,374486.53647,55,236669.31579,256,68762.162572,23.688499125333333,1651313.3954999917,50,41,54,0,2
2022-08-25 06:00:00,1680.72,1716.56,1678.23,1710.11,200360.3227,341132605.99,267308,272938,288779.9544,31,128923.009381,305,84072.52795,10.81986742,9394.741122,64,62,60,0,0
2022-08-25 12:00:00,1710.11,1722.0,1688.44,1705.53,195356.0117,333070462.87,276175,279380,431841.1201,57,258398.59597,322,92060.68552,29.322469998333332,52441.05393,63,63,75,0,0
2022-08-25 18:00:00,1705.53,1712.85,1682.13,1695.11,92758.8706,157779093.14,158671,268348,255461.98979,31,118379.494102,226,66843.671735,19.482899365,15386.59331,44,34,54,0,0
2022-08-26 00:00:00,1695.11,1695.23,1655.97,1661.19,140990.7769,236435107.2,185359,252581,180291.3517,24,44353.913593,235,71523.515562,13.089046152666668,9994.578066,55,45,38,0,0
2022-08-26 06:00:00,1661.19,1667.42,1620.5,1629.13,164726.0197,271227542.83,235454,273569,437158.06198,59,266404.06683,355,99266.00183,11.184680146833337,17443.96842,66,75,74,1,0
2022-08-26 12:00:00,1629.13,1706.45,1562.71,1568.25,583341.0394,953721226.18,725135,272580,754566.85174,123,466813.7729,583,177014.30751,27.622679296666664,17713.74386,118,110,130,1,0
2022-08-26 18:00:00,1568.24,1570.39,1486.85,1508.18,260854.9932,401214184.94,342264,259038,397620.96623,68,212328.929097,365,107362.15939,21.066265406666663,37106.73304,68,68,120,0,0
2022-08-27 00:00:00,1508.18,1518.42,1469.19,1488.63,215638.7105,322934398.09,256418,257911,489535.51959,73,303723.51438,382,106527.4144,11.583671482166666,8886.857143,71,65,76,0,0
2022-08-27 06:00:00,1488.64,1511.82,1485.0,1505.32,170168.6904,255539664.45,245587,269748,187459.68228,17,57694.059980000005,251,66891.520935,9.109661067,13935.93075,45,41,60,1,0
2022-08-27 12:00:00,1505.32,1509.15,1447.52,1472.77,244627.5832,361484527.22,317556,268524,320505.77801,57,128140.918539,421,113686.58872,14.231491534,13853.67059,65,52,97,0,0
2022-08-27 18:00:00,1472.77,1498.75,1457.66,1491.06,125701.6927,185900448.4,196191,251766,427861.42084,44,294260.059062,308,79669.417792,12.009830211666667,26989.26796,53,47,53,0,0
2022-08-28 00:00:00,1491.06,1511.0,1475.27,1495.13,96203.1181,143565858.88,161625,267939,200304.43906,31,83465.382255,223,67058.545836,8.193681491833333,23136.31905,37,33,30,0,0
2022-08-28 06:00:00,1495.12,1504.07,1475.21,1485.72,98780.7682,147327729.95,170347,245643,255811.80544,12,164384.07666000002,184,42755.700723999995,7.724388502166666,13688.53902,38,34,36,0,0
2022-08-28 12:00:00,1485.72,1498.0,1458.99,1482.68,163591.0722,242066962.39,200443,265694,860984.21926,22,749802.2054120001,201,55896.513788,11.931094033166668,12188.49819,53,47,47,1,0
2022-08-28 18:00:00,1482.68,1494.8,1424.0,1426.76,186271.4901,272655449.52,224428,245768,158758.75803,21,45490.984552,208,50561.146486,18.080979925,21729.52381,49,45,87,0,0
2022-08-29 00:00:00,1426.76,1463.03,1422.08,1440.55,202964.5601,292655902.29,262204,280148,407653.49327,54,201507.84602,421,136362.15185,14.403492646166669,4437.390919,83,96,59,0,0
2022-08-29 06:00:00,1440.54,1459.48,1440.54,1449.04,119745.1111,173641231.5,185554,264004,941252.9636,65,782146.35925,302,83510.89554,11.314243258,5750.355496,63,58,54,0,0
2022-08-29 12:00:00,1449.05,1545.0,1447.01,1542.86,360982.7529,544309194.4300001,438681,277625,522620.30406,83,268289.61007,523,156023.62689,29.96535191166667,14100.96885,95,83,104,0,0
2022-08-29 18:00:00,1542.86,1559.99,1526.03,1551.8,142559.659,219674716.6,213048,261425,404327.03378,58,213749.617354,343,111045.77944,22.07169039833333,16952.38095,66,64,76,0,0
2022-08-30 00:00:00,1551.79,1590.58,1523.56,1582.59,194425.8078,302800316.75,252242,253411,391160.8477,65,211904.09996799997,338,103124.695,18.428986413333337,17336.22722,60,62,40,0,0
2022-08-30 06:00:00,1582.58,1606.13,1572.39,1584.88,167724.7712,266401370.95,238352,270585,369914.10254,55,182276.69121,361,101046.16215,14.742349178333331,44243.52823,69,67,74,1,0
2022-08-30 12:00:00,1584.89,1594.77,1473.61,1489.17,384279.9835,588258606.06,479413,268523,640534.24171,111,386447.60145,520,149670.40315,33.511144255,50556.76911,98,91,127,0,0
2022-08-30 18:00:00,1489.17,1569.41,1487.93,1524.59,256644.4547,394165545.17,322492,259445,547774.08042,50,364041.164842,368,103269.94956,27.809189306666667,10985.39544,76,60,79,0,0
2022-08-31 00:00:00,1524.59,1619.78,1524.59,1605.11,250636.4414,397861717.06,365031,249453,477783.39307,86,287758.70955100004,404,109993.03081,22.77578721333333,31534.82126,74,66,64,0,0
2022-08-31 06:00:00,1605.11,1615.89,1560.0,1594.89,252825.6967,400564456.03,381672,254758,426778.72735,54,234996.25262,383,105122.37807,18.122014425,22051.87165,77,72,44,1,0
2022-08-31 12:00:00,1594.9,1610.0,1528.0,1545.03,285686.7308,448778940.36,473135,274681,679183.93722,79,464598.91557,435,123897.89253,34.58050483833333,9636.05601,78,74,119,0,0
2022-08-31 18:00:00,1545.03,1588.78,1538.15,1554.1,160078.80860000002,250391202.89,251853,256243,287396.76462,35,157972.364111,227,63316.541549999994,28.469135196666667,11086.9581,48,51,59,0,0
2022-09-01 00:00:00,1554.11,1573.98,1533.92,1553.19,170483.2485,264960255.19,266901,255065,413008.90727,61,246332.7955,304,82535.91493,19.223805176666666,13745.9564,65,51,82,0,0
2022-09-01 06:00:00,1553.19,1586.34,1531.08,1577.99,158898.709,246783520.7,274855,286462,371319.96556,59,193709.13848,306,81732.8151,15.064755018333337,4808.932221,59,59,42,1,0
2022-09-01 12:00:00,1577.99,1581.37,1512.77,1555.42,267590.8517,413664778.64,422599,283243,864988.85806,81,638908.8407899999,441,138191.28128,33.4946309,13051.5,76,77,92,0,0
2022-09-01 18:00:00,1555.42,1599.0,1552.82,1586.16,131737.6728,207813561.54,230874,260390,314566.2885,44,183494.603658,234,60260.094311,26.364129411666667,40287.01618,49,54,58,0,0
2022-09-02 00:00:00,1586.17,1611.9,1567.15,1591.76,151001.57820000002,240050477.68,222362,257576,633743.4148500001,63,482963.70247,265,77225.742663,15.759260605,22440.53449,64,56,46,0,0
2022-09-02 06:00:00,1591.77,1603.0,1577.94,1593.63,118083.5829,187716692.26,184477,291408,895865.62382,82,694854.44241,364,108321.86164,13.506133365000002,9835.311755,63,89,67,0,0
2022-09-02 12:00:00,1593.62,1650.0,1580.0,1583.34,469825.9207,761214734.98,501221,271591,463749.75829,89,226563.07163,503,137334.08017,20.788214661666668,22835.2,113,85,110,0,0
2022-09-02 18:00:00,1583.35,1589.94,1546.41,1575.35,180098.578,282873543.34000003,252798,262645,715103.21378,135,547092.37442,330,100884.15091,18.851689788333335,28555.62629,72,67,86,0,0
2022-09-03 00:00:00,1575.35,1582.71,1554.65,1570.96,84062.205,131780908.27,155365,236501,246440.89775,39,125289.295512,241,67249.240486,13.36576263,38472.17084,53,51,20,0,0
2022-09-03 06:00:00,1570.96,1571.9,1534.28,1548.66,104984.688,162783938.71,167195,266334,172492.68782,24,60082.973796,178,48194.206194,9.021021621333334,6967.466667,47,48,32,0,0
2022-09-03 12:00:00,1548.66,1565.89,1543.58,1553.8,69015.8131,107176470.76,135153,278499,183297.20354,14,86110.36547599999,141,37982.891599,9.432435274833333,14171.66409,29,29,21,0,0
2022-09-03 18:00:00,1553.81,1564.0,1535.63,1557.46,63334.5128,98315826.78,105180,254252,294792.05927,10,221308.465899,137,30168.507706,9.3716903505,25137.2385,27,24,61,0,0
2022-09-04 00:00:00,1557.45,1561.55,1547.45,1552.62,44223.7755,68760504.815,96680,245642,134819.84644999998,17,64099.852523,94,25493.947598,7.703519082166667,7471.412848,25,24,16,0,0
2022-09-04 06:00:00,1552.61,1564.83,1540.66,1564.55,65463.245,101592927.31,119893,236980,123582.32792,19,44609.088069000005,104,28354.926594999997,9.262596538,8283.994292,26,27,25,0,0
2022-09-04 12:00:00,1564.54,1583.66,1544.82,1569.61,115739.3107,180996167.08,176310,359985,120178.61588,12,23889.796039,154,39158.978243,14.499146456666669,64235.16189,36,40,37,0,0
2022-09-04 18:00:00,1569.61,1582.87,1561.63,1579.28,71164.7854,111827414.66,127973,270512,216367.01168,18,127154.795248,146,38133.086307,12.960826628333336,10923.47154,30,27,66,0,0
2022-09-05 00:00:00,1579.29,1592.87,1556.56,1562.29,109470.3423,172415544.9,154867,256106,225020.59965,35,92758.675924,243,70735.063843,10.0841413885,5140.846093,49,46,42,0,0
2022-09-05 06:00:00,1562.29,1570.82,1557.61,1566.86,91420.8735,142951975.0,150788,285477,389999.10725,57,176373.435313,406,128540.78311,9.3738814615,9742.125413,77,67,45,0,0
2022-09-05 12:00:00,1566.85,1610.0,1562.41,1593.99,176005.9423,279966733.21000004,228337,277045,379756.95024,45,162663.563424,416,114108.06549,20.58268498,7548.684137,80,69,65,0,0
2022-09-05 18:00:00,1593.99,1631.99,1576.37,1617.8,126595.7789,202368278.32,184875,272722,293525.94969,39,128385.875121,314,79221.35402900001,18.031473758333338,40410.33864,49,50,86,0,0
2022-09-06 00:00:00,1617.8,1676.0,1615.27,1652.05,274124.23360000004,451662741.54,340496,261606,595437.21253,87,291187.97615999996,666,180326.39958,14.912689285,7253.164336,118,100,112,0,0
2022-09-06 06:00:00,1652.05,1678.7,1646.91,1668.49,162689.4912,270506544.33,229478,282764,673869.51762,114,399671.37152,522,169352.481071,11.7060072445,100015.1276,96,95,87,1,0
2022-09-06 12:00:00,1668.48,1687.4,1569.07,1587.8,385013.5314,630822664.9100001,461737,283099,1012568.50611,100,749949.56866,542,154745.81544,24.73439206,10976.9775,97,93,159,0,1
2022-09-06 18:00:00,1587.8,1592.69,1555.0,1559.01,188895.6016,297521333.99,262375,249460,1501326.6501,105,1275778.0582,462,125727.25824,26.016652578333332,13399.25448,86,70,152,1,1
2022-09-07 00:00:00,1559.01,1568.32,1490.66,1516.8,232099.9183,352756328.71,282191,265269,517276.50923,97,299889.63442899997,443,123788.19698,23.135381021666664,22619.04762,91,81,119,0,0
2022-09-07 06:00:00,1516.8,1527.89,1503.82,1513.79,122784.1833,186298844.07,171193,269206,607834.56434,86,386763.27702,437,128717.38505,12.780738716666669,14538.51519,91,83,94,0,0
2022-09-07 12:00:00,1513.79,1573.45,1500.0,1569.49,214853.1903,330797304.56,307853,284250,627427.68889,101,395580.97094,465,134556.51743,30.548610843333336,16141.84754,85,89,73,0,0
2022-09-07 18:00:00,1569.48,1657.5,1563.43,1630.0,281254.1324,456159144.47,371749,249571,501415.53921,73,279807.97609999997,444,125223.85057,30.337662358333333,10972.59301,71,61,158,0,0
2022-09-08 00:00:00,1630.0,1647.66,1613.13,1634.83,116289.0422,189541567.73,190451,260746,675854.69366,59,523823.93692,290,81923.11255399999,17.288738653333333,5617.191627,69,64,53,0,0
2022-09-08 06:00:00,1634.82,1645.0,1595.06,1635.99,164559.25439999998,266777228.87,249761,270056,485590.48235,72,270486.85958,425,133197.83041999998,17.996422951666666,12347.28351,123,72,98,0,0
2022-09-08 12:00:00,1635.99,1654.99,1597.88,1630.59,271213.8238,441685635.16,402363,290923,511080.00273,81,290153.2726,429,126128.36965,33.41015185333333,11417.97119,72,66,108,0,0
2022-09-08 18:00:00,1630.59,1663.56,1624.32,1635.37,93061.8881,152547390.67000002,173083,256964,282531.21175,52,136323.897651,272,68223.548733,39.20110957333333,8091.442672,62,55,58,0,0
2022-09-09 00:00:00,1635.37,1716.13,1630.51,1707.5,242573.4489,407080504.53,270574,265742,560107.26005,90,374631.993638,339,103978.331853,20.400946164999997,19530.12406,91,76,90,0,0
2022-09-09 06:00:00,1707.5,1717.98,1684.4,1700.08,251914.5804,428777942.13,305540,298977,423181.15243,58,198503.05731,410,120725.79645,17.710023211666666,15768.39798,74,74,76,0,0
2022-09-09 12:00:00,1700.07,1746.13,1696.0,1703.96,228279.9164,392596047.49,322645,271796,807465.77282,110,553549.88545,477,160232.52101,36.36115683333333,26988.09524,91,83,99,0,0
2022-09-09 18:00:00,1703.97,1731.94,1696.21,1718.23,114690.2669,196826748.04,167519,257451,341601.85956,67,165500.195091,318,95943.159421,27.363086975,11578.51821,68,69,47,0,0
2022-09-10 00:00:00,1718.24,1745.46,1706.03,1731.67,108156.9238,186875783.51,161186,237590,259146.38794,38,129467.52732,219,66274.719317,13.697022233333334,10000.0,42,41,36,0,0
2022-09-10 06:00:00,1731.67,1737.67,1708.0,1723.96,74197.3771,127829111.49,126046,255977,216704.80385,30,98794.297309,177,57626.804754,10.1779900595,8898.849393,34,32,32,0,0
2022-09-10 12:00:00,1723.97,1734.0,1709.49,1722.49,72970.6251,125508773.12,166930,257814,286311.97422,27,164372.693484,198,58693.01226,20.5239433,6013.734085,44,41,54,0,0
2022-09-10 18:00:00,1722.5,1789.0,1722.32,1774.12,155721.3206,273676496.06,233789,246777,148066.76286,16,24041.698609,214,57296.519923,16.429431085,19815.58092,34,28,85,0,0
2022-09-11 00:00:00,1774.12,1779.46,1757.0,1764.77,77396.8665,136721677.64,125576,242483,162429.80831,20,56402.594615,180,53843.353248,9.500410663833334,13316.21487,37,35,35,0,0
2022-09-11 06:00:00,1764.77,1780.0,1743.67,1770.14,99681.7705,175597798.41,175032,258034,224381.17974,24,110793.724907,178,53899.856822,9.216798076166668,16910.52535,39,36,44,0,0
2022-09-11 12:00:00,1770.13,1789.0,1753.37,1771.42,100024.0296,177073690.35,160724,270668,308509.34067999996,25,181484.094043,194,60900.185326,17.312050404999997,8505.8303,42,37,56,0,0
2022-09-11 18:00:00,1771.41,1776.92,1720.1,1766.11,132185.05969999998,231544454.54,184397,253297,178899.72353000002,21,55077.857794,210,58997.307168,16.7564931555,18412.47476,43,36,68,1,0
2022-09-12 00:00:00,1766.12,1783.0,1711.75,1728.8,153062.107,266853883.24,242350,264858,403980.32693,46,222320.24137,328,88102.013479,13.2546249565,11220.23646,68,55,93,0,0
2022-09-12 06:00:00,1728.8,1765.97,1724.02,1748.92,154468.4412,269886292.53999996,240294,267338,497550.44119,71,282772.54678,391,114021.94019,13.25020226,14382.816,75,64,60,1,0
2022-09-12 12:00:00,1748.92,1754.99,1693.0,1729.08,219359.5672,378277756.71,328378,277957,1393512.99778,132,1121009.52179,584,169793.17035,34.65831033,42967.41849,94,90,90,0,1
2022-09-12 18:00:00,1729.08,1733.76,1701.59,1716.37,103884.4878,178439847.96,168852,258816,483054.31056,46,312561.79153,362,91717.702811,23.39950118333333,24754.31516,67,63,62,0,0
2022-09-13 00:00:00,1716.37,1725.05,1675.1,1719.19,146010.6913,248276471.91,206865,262690,304874.884,44,129088.719616,341,103563.99468,14.063903775,11623.49785,65,55,58,0,0
2022-09-13 06:00:00,1719.19,1746.72,1699.32,1737.63,179132.38390000002,308564208.8,212221,282441,1215820.74547,104,1009288.71027,417,122749.34614,13.246044756833331,58147.18343,81,84,56,1,1
2022-09-13 12:00:00,1737.64,1760.51,1572.91,1619.35,597570.0705,977617608.16,618125,282945,1018955.43436,157,646720.49571,793,228697.17875,40.20354011833333,81137.7658,155,124,189,1,1
2022-09-13 18:00:00,1619.36,1624.4,1560.54,1574.4,211836.5799,337509150.83,300228,265129,2070819.77518,122,1823975.16024,508,151522.5614,26.83527051,19965.3169,94,84,107,0,1
2022-09-14 00:00:00,1574.4,1623.84,1552.38,1613.29,165551.32,263529986.66000003,230374,259580,483949.84729,69,275640.30626,450,129031.48649,13.055614468666668,7886.596744,85,71,63,0,0
2022-09-14 06:00:00,1613.3,1618.28,1583.2,1595.28,146518.0621,234861831.52,253025,292365,1975502.83735,180,1682070.4829,632,191132.55532,11.541773861,35428.57143,141,115,63,0,1
2022-09-14 12:00:00,1595.27,1613.41,1581.29,1589.3,258881.3445,413378657.42,328252,288955,2421144.3909,215,2018000.7242,870,256905.69095,22.209694221666663,35379.65112,153,125,113,0,1
2022-09-14 18:00:00,1589.31,1647.01,1560.0,1638.39,193611.8127,310728887.45,276910,268272,2708499.24973,219,2374564.66159,666,203519.48927,22.121163093333333,14090.51274,148,116,124,1,1
2022-09-15 00:00:00,1638.4,1655.2,1583.5,1619.99,291638.2771,471079827.68,346729,266941,718270.28311,108,492141.78586,448,130627.08074,17.785438061666667,18180.95086,85,76,73,0,0
2022-09-15 06:00:00,1619.99,1655.0,1571.5,1591.53,491926.6328,790096045.2,628015,309308,2764457.5361,384,2206633.41284,1268,402239.90323,28.624394318333337,419999.9969,318,195,576,1,1
2022-09-15 12:00:00,1591.54,1600.0,1458.0,1508.08,392106.5349,596634922.65,549533,355785,1824250.3984,235,1332643.45503,1123,327053.50004,30.510198243333335,43778.2309,193,168,327,1,1
2022-09-15 18:00:00,1508.08,1513.74,1459.14,1472.75,159828.3599,237556711.84,224406,333606,997553.5562,163,677563.47578,697,201606.3567,16.43530968,17040.89059,142,106,166,0,1
2022-09-16 00:00:00,1472.76,1483.35,1446.7,1472.21,141349.225,207603175.3,222078,318971,843949.11725,107,600628.13695,540,144795.11572,10.995263768333333,14347.08487,89,84,99,0,0
2022-09-16 06:00:00,1472.2,1482.18,1442.2,1478.64,155624.55849999998,227898126.07,249473,354040,1174489.5694,136,850636.2930999999,681,208362.60556,10.292111931166666,6961.047795,131,106,125,1,1
2022-09-16 12:00:00,1478.64,1478.98,1405.52,1421.39,286087.7338,412249711.25,442697,324635,1834563.7487,183,1504638.09399,710,204352.17047,20.44237187,100000.0,130,123,169,0,1
2022-09-16 18:00:00,1421.4,1448.41,1410.01,1433.9,110535.7252,158282542.55,197736,314203,501826.66968,109,305682.89324,397,107994.65069,14.209689576,20011.65205,89,85,103,0,0
2022-09-17 00:00:00,1433.9,1456.6,1425.09,1432.06,115244.2377,166107350.86,162744,307474,256039.60352,35,110195.592205,328,81961.996432,8.387733008,52993.18103,66,57,62,0,0
2022-09-17 06:00:00,1432.06,1435.32,1416.0,1419.64,82238.3152,117484776.42,141493,385069,333025.84169000003,44,175573.132398,296,88028.200965,7.495720443500001,38725.64574,60,53,90,0,0
2022-09-17 12:00:00,1419.64,1475.9,1409.12,1470.54,134904.14169999998,194975354.72,238469,316408,390159.89145,36,197874.707339,405,119088.55149,11.267482194333333,34271.66867,69,66,128,0,0
2022-09-17 18:00:00,1470.54,1476.13,1446.52,1468.83,89004.67970000001,130238111.7,152239,313126,298150.59924999997,26,174740.472919,220,60787.923192,9.2665352625,4670.05639,46,44,73,0,0
2022-09-18 00:00:00,1468.82,1469.63,1446.66,1458.05,70519.8104,102519925.55,117840,282151,233532.50459,39,142324.60534799998,150,39645.536836,6.122603285666667,5337.428052,34,34,44,0,0
2022-09-18 06:00:00,1458.05,1459.57,1417.38,1434.01,111297.2881,160382707.15,158561,291471,399042.64643,61,276306.22930999997,230,64025.568753,7.271942358666666,8150.842857,47,46,60,1,0
2022-09-18 12:00:00,1434.02,1439.84,1372.33,1377.62,251920.7228,354468129.62,302259,300824,425745.34547,57,235686.61761,400,105002.394188,15.649824549666668,23763.80952,77,59,142,1,0
2022-09-18 18:00:00,1377.61,1387.41,1325.55,1334.51,370375.6467,501045778.25,411945,282447,374058.65511,51,159950.442077,442,120543.23553,17.494532910166665,51976.6748,84,83,118,1,0
2022-09-19 00:00:00,1334.51,1354.0,1285.0,1296.54,277329.4688,364210881.58,320634,282795,761496.51506,99,488978.24021,599,170973.87166,12.999941160333334,18371.20304,116,127,143,0,0
2022-09-19 06:00:00,1296.54,1320.04,1280.0,1307.9,242890.367,315676035.95,284363,289517,1151178.9729,111,887205.1150100001,581,158546.97912,8.525258653,5365.400853,108,98,131,0,1
2022-09-19 12:00:00,1307.91,1372.33,1306.75,1328.49,285336.8833,382318628.87,376669,296334,872037.98129,113,623299.45176,507,151797.40546,18.800926669166667,232243.2,96,99,136,0,1
2022-09-19 18:00:00,1328.48,1393.35,1323.29,1375.98,169298.4789,230881044.53,253694,269564,519875.51255,83,327091.011331,376,104974.26067,17.527872586666668,26899.8177,83,80,123,0,0
